RECALL_NUMBER,StartDate,EndDate,Incident_NumItems,Incident_UniqueProducts,Incident_BrandsInvolved,BrandList,Incident_Pathogen,Incident_Severity,Incident_DurationDays
9699,2015-03-05 18:31:00,2015-03-05 18:31:00,1,1,1,paradise oysters,microbiological (quality) generic e.coli,Class II,0
9687,2015-03-03 10:00:00,2015-03-03 10:00:00,1,1,1,salish seafoods,microbiological (pathogenic) listeria,Class I,0
9689,2015-03-03 10:00:00,2015-03-03 10:00:00,1,1,1,sandy view farms,microbiological (pathogenic) listeria,Class I,0
9698,2015-03-03 10:00:00,2015-03-03 10:00:00,1,1,1,none / aucun (northmart),microbiological (pathogenic) listeria,Class I,0
9694,2015-03-03 10:00:00,2015-03-03 10:00:00,2,2,2,"none / aucun (fanny bay oyster seafood shop), salish seafoods",microbiological (pathogenic) listeria,Class I,0
9695,2015-03-03 10:00:00,2015-03-03 10:00:00,3,2,3,"iga lakeview, sobeys country hills, whitecourt iga",microbiological (pathogenic) listeria,Class I,0
9697,2015-03-03 10:00:00,2015-03-03 10:00:00,1,1,1,co-op,microbiological (pathogenic) listeria,Class I,0
9674,2015-02-28 22:52:00,2015-02-28 22:52:00,1,1,1,shabros,microbiological (pathogenic) salmonella,Class II,0
9678,2015-02-28 02:07:00,2015-02-28 02:07:00,1,1,1,none / aucune,microbiological (pathogenic) listeria,Class I,0
9671,2015-02-27 19:51:00,2015-02-27 19:51:00,1,1,1,monticello,microbiological (pathogenic) listeria,Class I,0
9667,2015-02-26 17:43:00,2015-02-26 17:43:00,1,1,1,amira,microbiological (pathogenic) salmonella,Class II,0
9665,2015-02-25 22:35:00,2015-02-25 22:35:00,1,1,1,none,microbiological (pathogenic) listeria,Class I,0
9662,2015-02-25 01:05:00,2015-02-25 01:05:00,2,2,1,none,microbiological (pathogenic) listeria,Class I,0
9658,2015-02-21 07:02:00,2015-02-21 07:02:00,1,1,1,salish seafoods,microbiological (pathogenic) listeria,Class I,0
9653,2015-02-20 15:38:00,2015-02-20 15:38:00,1,1,1,elite salads,microbiological (pathogenic) clostridium botulinum,Class I,0
9650,2015-02-19 08:23:00,2015-02-19 08:23:00,2,2,1,unknown,microbiological (pathogenic) clostridium botulinum,Class I,0
9627,2015-02-10 16:52:00,2015-02-10 16:52:00,1,1,1,elite salads,microbiological (pathogenic) clostridium botulinum,Class I,0
9631,2015-02-10 14:18:00,2015-02-10 14:18:00,3,3,1,mountainoak cheese,microbiological (pathogenic) salmonella,Class II,0
9610,2015-01-28 14:58:00,2015-01-28 14:58:00,1,1,1,go raw,microbiological (pathogenic) salmonella,Class II,0
9599,2015-01-23 12:10:00,2015-01-23 12:10:00,4,1,1,atlantic sprout farm,microbiological (quality) coliform,Class III,0
9590,2015-01-18 15:44:00,2015-01-18 15:44:00,1,1,1,rader farms,microbiological (pathogenic) listeria,Class I,0
9589,2015-01-15 20:18:00,2015-01-15 20:18:00,1,1,1,go raw,microbiological (pathogenic) salmonella,Class II,0
9574,2015-01-10 17:00:00,2015-01-10 17:00:00,3,3,1,scotian gold,microbiological (pathogenic) listeria,Class I,0
9579,2015-01-09 16:20:00,2015-01-09 16:20:00,3,3,1,none / aucune,microbiological (pathogenic) listeria,Class I,0
9578,2015-01-09 11:50:00,2015-01-09 11:50:00,1,1,1,big b,microbiological (pathogenic) listeria,Class I,0
9577,2015-01-08 11:13:00,2015-01-08 11:13:00,2,2,1,big b,microbiological (pathogenic) listeria,Class I,0
9576,2015-01-07 13:34:00,2015-01-07 13:34:00,3,2,2,"big b, granny's best",microbiological (pathogenic) listeria,Class I,0
9575,2015-01-07 13:34:00,2015-01-07 13:34:00,4,1,2,"big b, granny's best",microbiological (pathogenic) listeria,Class I,0
9284,2015-01-07 11:30:00,2015-01-07 11:30:00,3,3,1,palme d'or,microbiological (other),Class III,0
9541,2014-12-29 11:55:00,2014-12-29 11:55:00,1,1,1,vadilal,microbiological (quality) acc,Class III,0
9566,2014-12-24 14:28:00,2014-12-24 14:28:00,13,12,1,happy apples,microbiological (pathogenic) listeria,Class I,0
9564,2014-12-24 14:28:00,2014-12-24 14:28:00,5,5,1,happy apples,microbiological (pathogenic) listeria,Class I,0
9563,2014-12-24 14:28:00,2014-12-24 14:28:00,3,3,1,happy apples,microbiological (pathogenic) listeria,Class I,0
9565,2014-12-24 14:28:00,2014-12-24 14:28:00,5,5,1,happy apples,microbiological (pathogenic) listeria,Class I,0
9540,2014-12-17 16:15:00,2014-12-17 16:15:00,9,7,1,distribution sl,microbiological (pathogenic) salmonella,Class II,0
9537,2014-12-16 21:35:00,2014-12-16 21:35:00,2,2,1,franz's,microbiological (pathogenic) listeria,Class I,0
9538,2014-12-16 15:25:00,2014-12-16 15:25:00,3,3,1,from our chefs,microbiological (other),Class II,0
9502,2014-12-09 10:53:00,2014-12-09 10:53:00,10,10,1,greaves,microbiological (quality) molds,Class III,0
9497,2014-12-01 21:26:00,2014-12-01 21:26:00,7,3,2,"your fresh market, your fresh market / mon marché fraîcheur",microbiological (pathogenic) e.coli o157:h7,Class I,0
9476,2014-11-25 20:11:00,2014-11-25 20:11:00,2,1,1,nha trang deli,microbiological (pathogenic) listeria,Class I,0
9477,2014-11-25 11:15:00,2014-11-25 11:15:00,1,1,1,dole live right,microbiological (quality) molds,Class III,0
9414,2014-11-19 12:10:00,2014-11-19 12:10:00,32,32,2,"fox hill, foxhill",microbiological (undetermined),Class III,0
9450,2014-11-13 18:50:00,2014-11-13 18:50:00,2,1,1,nha trang deli,microbiological (pathogenic) listeria,Class I,0
9420,2014-11-12 13:04:00,2014-11-12 13:04:00,5,4,1,pc,microbiological (quality) molds,Class III,0
9409,2014-11-05 12:01:00,2014-11-05 12:01:00,2,2,1,fox hill cheese house,microbiological (undetermined),Class III,0
9449,2014-11-04 10:40:00,2014-11-04 10:40:00,2,1,1,osoleo wildcrafters,microbiological (pathogenic) e.coli o157:h7,Class I,0
9448,2014-11-03 13:50:00,2014-11-03 13:50:00,1,1,1,noah martin,microbiological (pathogenic) e.coli o157:h7,Class I,0
9436,2014-10-31 17:25:00,2014-10-31 17:25:00,8,4,3,"none, osoleo wildcrafters, two century farm",microbiological (pathogenic) e.coli o157:h7,Class I,0
9437,2014-10-31 17:25:00,2014-10-31 17:25:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9439,2014-10-31 17:25:00,2014-10-31 17:25:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9401,2014-10-30 20:14:00,2014-10-30 20:14:00,3,2,1,rolling acres,microbiological (pathogenic) e.coli o157:h7,Class I,0
9392,2014-10-27 14:51:00,2014-10-27 14:51:00,1,1,1,eel lake oyster farm,microbiological (pathogenic) salmonella,Class II,0
9391,2014-10-24 16:29:00,2014-10-24 16:29:00,1,1,1,williams-sonoma,microbiological (pathogenic) clostridium botulinum,Class I,0
9357,2014-10-21 15:47:00,2014-10-21 15:47:00,2,1,1,organic traditions,microbiological (pathogenic) salmonella,Class II,0
9343,2014-10-18 09:07:00,2014-10-18 09:07:00,1,1,1,bavarian link meat products ltd.,microbiological (pathogenic) listeria,Class I,0
9313,2014-10-03 17:05:00,2014-10-03 17:05:00,4,3,1,missing link extraordinary sausage,microbiological (pathogenic) e.coli o157:h7,Class I,0
9308,2014-10-02 15:33:00,2014-10-02 15:33:00,1,1,1,madeleine,microbiological (pathogenic) clostridium botulinum,Class I,0
9300,2014-09-27 18:50:00,2014-09-27 18:50:00,5,3,3,"ogranic traditions, organic traditiions, organic traditions",microbiological (pathogenic) salmonella,Class II,0
9200,2014-09-26 21:45:00,2014-09-26 21:45:00,1,1,1,peppo's,microbiological (pathogenic) listeria,Class II,0
9184,2014-09-26 16:10:00,2014-09-26 16:10:00,1,1,1,madeleine,microbiological (pathogenic) clostridium botulinum,Class I,0
9281,2014-09-25 17:46:00,2014-09-25 17:46:00,7,1,2,"bona, rea",microbiological (pathogenic) salmonella,Class II,0
9259,2014-09-24 14:26:00,2014-09-24 14:26:00,1,1,1,newman's own,microbiological (other),Class III,0
9265,2014-09-23 11:30:00,2014-09-23 11:30:00,1,1,1,mallet,microbiological (quality) generic e.coli,Class III,0
9275,2014-09-20 16:39:00,2014-09-20 16:39:00,1,1,1,ellada,microbiological (pathogenic) salmonella,Class II,0
9260,2014-09-17 16:35:00,2014-09-17 16:35:00,1,1,1,mediterranean gourmet,microbiological (pathogenic) salmonella,Class II,0
9210,2014-09-16 13:25:00,2014-09-16 13:25:00,7,3,2,"mac's, sealtest",microbiological (quality) acc,Class III,0
9248,2014-09-11 15:35:00,2014-09-11 15:35:00,17,7,2,"konrads.ca, premier",microbiological (pathogenic) salmonella,Class II,0
9234,2014-09-11 13:14:00,2014-09-11 13:14:00,2,2,2,"organic traditiions, organic traditions",microbiological (pathogenic) salmonella,Class II,0
9038,2014-09-10 16:20:00,2014-09-10 16:20:00,3,3,1,gros cap,microbiological (other),Class III,0
9235,2014-09-08 18:10:00,2014-09-08 18:10:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9240,2014-09-06 14:00:00,2014-09-06 14:00:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9245,2014-09-05 16:36:00,2014-09-05 16:36:00,3,3,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9236,2014-09-04 15:35:00,2014-09-04 15:35:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9237,2014-09-04 15:35:00,2014-09-04 15:35:00,1,1,1,none / aucun,microbiological (pathogenic) e.coli o157:h7,Class I,0
9198,2014-09-03 11:00:00,2014-09-03 11:00:00,2,2,1,sun med,microbiological (pathogenic) salmonella,Class II,0
9165,2014-08-29 15:36:00,2014-08-29 15:36:00,5,5,2,"irresistibles life smart / irresistibles mieux-être, nordica on-the-go / nordica sur-le-pouce",microbiological (other),Class III,0
9192,2014-08-28 17:16:00,2014-08-28 17:16:00,1,1,1,l'alpette,microbiological (pathogenic) staphylococcus aureus,Class II,0
9189,2014-08-27 15:35:00,2014-08-27 15:35:00,1,1,1,marc angelo,microbiological (pathogenic) listeria,Class I,0
9090,2014-08-27 13:38:00,2014-08-27 13:38:00,1,1,1,club des millionnaires,microbiological (other),Class III,0
9176,2014-08-20 18:01:00,2014-08-20 18:01:00,1,1,1,maranatha,microbiological (pathogenic) salmonella,Class II,0
8874,2014-08-20 09:56:00,2014-08-20 09:56:00,2,2,1,périgord,microbiological (pathogenic) clostridium botulinum,Class III,0
9182,2014-08-19 19:12:00,2014-08-19 19:12:00,1,1,1,belleisle farms,microbiological (pathogenic) listeria,Class I,0
9169,2014-08-19 16:20:00,2014-08-19 16:20:00,9,8,1,maranatha,microbiological (pathogenic) salmonella,Class II,0
9171,2014-08-19 16:20:00,2014-08-19 16:20:00,2,2,1,trader joe's,microbiological (pathogenic) salmonella,Class II,0
9206,2014-08-18 15:57:00,2014-08-18 15:57:00,3,2,1,boku,microbiological (pathogenic) salmonella,Class II,0
9149,2014-08-07 16:52:00,2014-08-07 16:52:00,2,2,1,newman's own,microbiological (other),Class III,0
9138,2014-08-06 15:15:00,2014-08-06 15:15:00,1,1,1,marc angelo,microbiological (pathogenic) listeria,Class I,0
9153,2014-08-06 15:15:00,2014-08-06 15:15:00,1,1,1,foodfest,microbiological (pathogenic) salmonella,Class II,0
9139,2014-08-06 13:55:00,2014-08-06 13:55:00,2,2,1,la fromagerie hamel,microbiological (pathogenic) e.coli,Class II,0
9134,2014-08-06 09:45:00,2014-08-06 09:45:00,1,1,1,avina fresh mushrooms,microbiological (pathogenic) listeria,Class I,0
9135,2014-08-01 21:40:00,2014-08-01 21:40:00,1,1,1,none,microbiological (pathogenic) vibrio parahaemolyticus,Class II,0
9163,2014-08-01 20:20:00,2014-08-01 20:20:00,4,4,1,sweet 2 eat,microbiological (pathogenic) listeria,Class I,0
9164,2014-08-01 20:20:00,2014-08-01 20:20:00,9,9,1,sweet 2 eat,microbiological (pathogenic) listeria,Class I,0
9113,2014-07-28 16:45:00,2014-07-28 16:45:00,1,1,1,flying swallow,microbiological (pathogenic) salmonella,Class II,0
9115,2014-07-28 16:03:00,2014-07-28 16:03:00,2,2,2,"la fromagerie hamel, st-félicien",microbiological (pathogenic) e.coli,Class II,0
9114,2014-07-28 15:55:00,2014-07-28 15:55:00,1,1,1,ecoato,microbiological (pathogenic) salmonella,Class II,0
9106,2014-07-25 20:08:00,2014-07-25 20:08:00,1,1,1,none / aucun,microbiological (pathogenic) vibrio parahaemolyticus,Class II,0
9118,2014-07-24 18:58:00,2014-07-24 18:58:00,1,1,1,light cellar super foods,microbiological (pathogenic) salmonella,Class II,0
9104,2014-07-24 15:45:00,2014-07-24 15:45:00,1,1,1,fresh sprouts,"microbiological (quality) coliform, microbiological (quality) generic e.coli",Class II,0
9098,2014-07-23 17:25:00,2014-07-23 17:25:00,4,1,1,harmonic arts botanical dispensary,microbiological (pathogenic) salmonella,Class II,0
9125,2014-07-22 21:30:00,2014-07-22 21:30:00,2,2,2,"luigi guffanti 1876, vechhia malga",microbiological (pathogenic) listeria,Class I,0
9094,2014-07-21 14:23:00,2014-07-21 14:23:00,45,25,1,sweet 2 eat,microbiological (pathogenic) listeria,Class I,0
9086,2014-07-21 14:23:00,2014-07-21 14:23:00,11,11,1,sweet 2 eat,microbiological (pathogenic) listeria,Class I,0
9126,2014-07-21 14:23:00,2014-07-21 14:23:00,12,10,6,"harvest sweet, harvest sweet 2 eat, sweet 2  eat, sweet 2 eat, sweet harvest, wawona",microbiological (pathogenic) listeria,Class I,0
9095,2014-07-21 14:23:00,2014-07-21 14:23:00,6,6,1,sweet 2 eat,microbiological (pathogenic) listeria,Class I,0
9097,2014-07-21 14:23:00,2014-07-21 14:23:00,6,6,1,wawona packing,microbiological (pathogenic) listeria,Class I,0
9096,2014-07-21 14:23:00,2014-07-21 14:23:00,13,13,1,sweet 2 eat,microbiological (pathogenic) listeria,Class I,0
9054,2014-07-18 19:24:00,2014-07-18 19:24:00,1,1,1,kennie macwilliams seafoods ltd.,microbiological (pathogenic) vibrio parahaemolyticus,Class II,0
9040,2014-07-18 16:30:00,2014-07-18 16:30:00,1,1,1,gagan,microbiological (other),Class III,0
9052,2014-07-17 09:50:00,2014-07-17 09:50:00,2,2,1,mclean,microbiological (other),Class III,0
9064,2014-07-16 17:30:00,2014-07-16 17:30:00,1,1,1,fresh sprouts,"microbiological (quality) coliform, microbiological (quality) generic e.coli",Class II,0
9043,2014-07-11 17:11:00,2014-07-11 17:11:00,2,1,2,"citadelle, grey owl",microbiological (pathogenic) staphylococcus aureus,Class II,0
9025,2014-07-11 16:00:00,2014-07-11 16:00:00,1,1,1,enfamil a+,microbiological (other),Class II,0
9042,2014-07-11 15:00:00,2014-07-11 15:00:00,2,2,1,mojo jojo,microbiological (quality) yeasts,Class III,0
9031,2014-07-08 17:07:00,2014-07-08 17:07:00,2,2,2,"bravo, extra",microbiological (pathogenic) listeria,Class I,0
9035,2014-07-07 16:20:00,2014-07-07 16:20:00,1,1,1,fresh sprouts,microbiological (pathogenic) salmonella,Class II,0
9037,2014-07-03 21:05:00,2014-07-03 21:05:00,1,1,1,sentinelle,microbiological (pathogenic) staphylococcus aureus,Class II,0
9007,2014-07-02 16:36:00,2014-07-02 16:36:00,1,1,1,howard's cove / anglais seulement,microbiological (pathogenic) salmonella,Class II,0
8996,2014-06-27 18:20:00,2014-06-27 18:20:00,3,1,2,"grey owl, le verdict d'alexina",microbiological (pathogenic) staphylococcus aureus,Class II,0
8989,2014-06-26 15:25:00,2014-06-26 15:25:00,1,1,1,none / aucun,microbiological (pathogenic) staphylococcus aureus,Class II,0
8987,2014-06-26 12:05:00,2014-06-26 12:05:00,1,1,1,al koura,microbiological (pathogenic) salmonella,Class II,0
8986,2014-06-25 16:38:00,2014-06-25 16:38:00,2,2,1,organic traditions,microbiological (pathogenic) salmonella,Class I,0
8978,2014-06-23 21:35:00,2014-06-23 21:35:00,1,1,1,bravo,microbiological (pathogenic) listeria,Class I,0
8966,2014-06-19 17:05:00,2014-06-19 17:05:00,1,1,1,menthe et aromates myriam inc.,microbiological (quality) generic e.coli,Class III,0
8965,2014-06-19 16:17:00,2014-06-19 16:17:00,2,2,1,farquhar's orchards fine foods,microbiological (pathogenic) clostridium botulinum,Class I,0
8968,2014-06-19 16:15:00,2014-06-19 16:15:00,3,1,1,saint-benoît-du-lac,microbiological (pathogenic) staphylococcus aureus,Class II,0
8963,2014-06-18 16:30:00,2014-06-18 16:30:00,1,1,1,al fakher,microbiological (pathogenic) salmonella,Class II,0
8922,2014-06-17 10:00:00,2014-06-17 10:00:00,1,1,1,st-hubert,microbiological (other),Class III,0
8957,2014-06-13 15:17:00,2014-06-13 15:17:00,1,1,1,dietary express,microbiological (pathogenic) salmonella,Class I,0
8950,2014-06-12 15:37:00,2014-06-12 15:37:00,2,2,1,madegood,microbiological (pathogenic) salmonella,Class I,0
8951,2014-06-11 18:32:00,2014-06-11 18:32:00,3,3,1,organic traditions,microbiological (pathogenic) salmonella,Class I,0
8948,2014-06-11 17:06:00,2014-06-11 17:06:00,1,1,1,noorish superfoods,microbiological (pathogenic) salmonella,Class I,0
8949,2014-06-07 12:06:00,2014-06-07 12:06:00,8,3,1,organic traditions,microbiological (pathogenic) salmonella,Class II,0
8945,2014-06-07 12:06:00,2014-06-07 12:06:00,1,1,1,pete's gluten free,microbiological (pathogenic) salmonella,Class II,0
8942,2014-06-07 12:06:00,2014-06-07 12:06:00,1,1,1,back 2 the garden,microbiological (pathogenic) salmonella,Class II,0
8903,2014-06-07 12:06:00,2014-06-07 12:06:00,2,2,1,biolive,microbiological (pathogenic) salmonella,Class II,0
8940,2014-06-06 00:30:00,2014-06-06 00:30:00,1,1,1,back 2 the garden,microbiological (pathogenic) salmonella,Class I,0
8938,2014-06-06 00:30:00,2014-06-06 00:30:00,13,5,1,organic traditions,microbiological (pathogenic) salmonella,Class I,0
8937,2014-06-04 15:55:00,2014-06-04 15:55:00,8,3,1,organic traditions,microbiological (pathogenic) salmonella,Class I,0
8907,2014-06-04 12:25:00,2014-06-04 12:25:00,1,1,1,nutrivilla,microbiological (quality) generic e.coli,Class II,0
8917,2014-06-03 17:01:00,2014-06-03 17:01:00,2,1,1,harmonic arts botanical dispensary,microbiological (pathogenic) salmonella,Class I,0
8918,2014-06-03 17:01:00,2014-06-03 17:01:00,2,1,1,intuitive path superfoods,microbiological (pathogenic) salmonella,Class I,0
8912,2014-06-02 14:25:00,2014-06-02 14:25:00,6,3,1,kerry,microbiological (pathogenic) salmonella,Class II,0
8939,2014-05-30 23:20:00,2014-05-30 23:20:00,1,1,1,back 2 the garden,microbiological (pathogenic) salmonella,Class I,0
8936,2014-05-30 21:26:00,2014-05-30 21:26:00,6,3,1,organic traditions,microbiological (pathogenic) salmonella,Class I,0
8898,2014-05-30 16:04:00,2014-05-30 16:04:00,2,2,1,none,microbiological (pathogenic) clostridium botulinum,Class I,0
8790,2014-05-26 14:45:00,2014-05-26 14:45:00,1,1,1,king island,microbiological (other),Class II,0
8884,2014-05-22 10:00:00,2014-05-22 10:00:00,1,1,1,rugen fisch,microbiological (other),Class III,0
8862,2014-05-13 15:01:00,2014-05-13 15:01:00,1,1,1,vecchia malga,microbiological (quality) generic e.coli,Class II,0
8868,2014-05-12 17:16:00,2014-05-12 17:16:00,3,3,1,viandes lauzon,microbiological (pathogenic) e.coli o157:h7,Class I,0
8859,2014-05-10 22:23:00,2014-05-10 22:23:00,1,1,1,viandes lauzon,microbiological (pathogenic) e.coli o157:h7,Class I,0
8856,2014-05-09 18:05:00,2014-05-09 18:05:00,1,1,1,selection,microbiological (pathogenic) salmonella,Class II,0
8833,2014-05-05 16:47:00,2014-05-05 16:47:00,1,1,1,kredl's corner market,microbiological (pathogenic) clostridium botulinum,Class III,0
8832,2014-05-01 06:33:00,2014-05-01 06:33:00,1,1,1,maison maurice dufour,microbiological (pathogenic) staphylococcus aureus,Class II,0
8826,2014-04-17 14:00:00,2014-04-17 14:00:00,1,1,1,n/a (sold from bulk  / vendu en vrac),microbiological (pathogenic) salmonella,Class II,0
8801,2014-04-12 12:10:00,2014-04-12 12:10:00,1,1,1,pusateri's fine foods,microbiological (pathogenic) salmonella,Class II,0
8796,2014-04-10 15:26:38,2014-04-10 15:26:38,1,1,1,frontier,microbiological (pathogenic) salmonella,Class II,0
8795,2014-04-10 11:23:38,2014-04-10 11:23:38,2,2,1,simply organic,microbiological (pathogenic) salmonella,Class II,0
8777,2014-04-08 23:58:00,2014-04-08 23:58:00,2,2,1,simply organic,microbiological (pathogenic) salmonella,Class II,0
